,SIGHTING_ID,OCCURRED_DATE,CITY,STATE,COUNTRY,SHAPE,SUMMARY,YEAR,CITYSTATE
2535,2536,2023-08-06,Acton,CA,USA,Oval,Oval UFO over the 14 freeway that floated above the freeway,2023.0,"Acton, CA"
2537,2538,2023-08-06,Tarpon Springs,FL,USA,Orb,Bright Red Orange with tail hovering,2023.0,"Tarpon Springs, FL"
2538,2539,2023-08-06,Cocoa,FL,USA,Light,"Watched the launch this evening. After, I was out brining things inside and caught orb/round lights moving.",2023.0,"Cocoa, FL"
2539,2540,2023-08-06,Port Charlotte,FL,USA,Fireball,Bright red moving up stopped turned right diagonal a comet tail grew out while it was stationary then shortened color shifted to Orange,2023.0,"Port Charlotte, FL"
2542,2543,2023-08-05,Kooskia,ID,USA,Unknown,Strange object in the sky,2023.0,"Kooskia, ID"
2543,2544,2023-08-05,Studio City,CA,USA,Flash,These lights flashed and didn’t move until they left,2023.0,"Studio City, CA"
2544,2545,2023-08-05,Roosevelt Lake,AZ,USA,Unknown,Seen from Airplane whike over Roosevelt Lake.,2023.0,"Roosevelt Lake, AZ"
2545,2546,2023-08-05,Wasco,CA,USA,Orb,"An orb of light hovering overhead. Seen from Wasco, CA.",2023.0,"Wasco, CA"
2546,2547,2023-08-05,Palmyra,ME,USA,Light,I observed a light traveling in elliptical and straight formation,2023.0,"Palmyra, ME"
2547,2548,2023-08-05,Ponca City,OK,USA,Changing,"Filmed a white orb, a pyramid and multicolored orb",2023.0,"Ponca City, OK"
2548,2549,2023-08-05,Vandergrift,PA,USA,Other,"I saw a large white light accompanied by four big, medium, and four small grey and blue crafts.",2023.0,"Vandergrift, PA"
2551,2552,2023-08-05,Auburndale,FL,USA,Orb,It was so bright as it got brighter it illuminated the neighborhood from a distance of over 3 football fields away.,2023.0,"Auburndale, FL"
2552,2553,2023-08-05,Sunland,CA,USA,Orb,"I saw an orb , thought it was a star… went to take a pic, it was gone",2023.0,"Sunland, CA"
2561,2562,2023-08-05,Asheville,NC,USA,Circle,Was taking a picture of a hoard of bugs around my street light and caught the sighting on camera,2023.0,"Asheville, NC"
2564,2565,2023-08-04,Debary,FL,USA,Light,Two objects following each other and hovering around. One was copper and the other with bright pulsing lights of all colors.,2023.0,"Debary, FL"
2567,2568,2023-08-04,Unadilla,NY,USA,Circle,"Saw very bright, large-ish dot that collapsed to smaller dot and disappeared",2023.0,"Unadilla, NY"
2572,2573,2023-08-04,Rocky River,OH,USA,Unknown,Saw object Friday night that would stop and go in different directions. Was flashing green and white and eventually flew away quickly.,2023.0,"Rocky River, OH"
2574,2575,2023-08-04,Stamford Texas,TX,USA,Oval,I seen a very large oval black craft emitting some sort of dark orange light around the upper rim of the craft,2023.0,"Stamford Texas, TX"
2575,2576,2023-08-04,Mifflinburg,PA,USA,Circle,Was taking dogs out and saw a ball of light moving across the sky,2023.0,"Mifflinburg, PA"
2576,2577,2023-08-04,Whittier/Santa Fe Springs,CA,USA,Triangle,Triangle Shaped UAP OR UFO,2023.0,"Whittier/Santa Fe Springs, CA"
2577,2578,2023-08-04,Damascus,MD,USA,Orb,Started out as a bright orb light in the distance but as it got close war plane vacuum sound instead of normal plane sound,2023.0,"Damascus, MD"
2582,2583,2023-08-03,burlington city,NJ,USA,Unknown,Alteration on blue&green light constantly strobing at a high rate,2023.0,"burlington city, NJ"
2584,2585,2023-08-03,Thompson’s Station,TN,USA,Unknown,Object appeared in photo,2023.0,"Thompson’s Station, TN"
2585,2586,2023-08-03,Mill Creek (Newport),NC,USA,Rectangle,I saw a large black rectangular object hovering in one spot for a few minutes and I saw it fly off into the woods.,2023.0,"Mill Creek (Newport), NC"
2586,2587,2023-08-03,Marenisco,MI,USA,Changing,"Object in sky that was stationary, then gone completely",2023.0,"Marenisco, MI"
2588,2589,2023-08-03,Pacific Palisades,CA,USA,Orb,I saw two identical bright orbs moving up the coast at an incredible speed.,2023.0,"Pacific Palisades, CA"
2589,2590,2023-08-03,Elkview,WV,USA,Circle,I was playing bat sounds and watching bats flying and saw a round almost see through object but it was also reflecting light,2023.0,"Elkview, WV"
2592,2593,2023-08-03,Enumclaw,WA,USA,Circle,"Constant bright white light, with flashing red and blue lights. Object stayed in one spot for a very long time.",2023.0,"Enumclaw, WA"
2593,2594,2023-08-03,Studio City (Looking South),CA,USA,Circle,"Lights travelled silently, very fast toward the setting sun",2023.0,"Studio City (Looking South), CA"
2594,2595,2023-08-02,Pawcatuck,CT,USA,Other,Will provide additional details once contacted,2023.0,"Pawcatuck, CT"
2597,2598,2023-08-02,Stonington,CT,USA,Oval,Appeared to look like birds first hand however had glowing very bright White light in the center. Formation formed and gone in seconds,2023.0,"Stonington, CT"
2598,2599,2023-08-02,Fort Meade,FL,USA,Circle,Fire ball coming towards me,2023.0,"Fort Meade, FL"
2600,2601,2023-08-02,Trinity,TX,USA,Sphere,"round object with a yellow light going by (no sound, no flashing lights) too low and fast to be a plane",2023.0,"Trinity, TX"
2603,2604,2023-08-02,Wildlife,CA,USA,Circle,Sighted bright white orb looking objects,2023.0,"Wildlife, CA"
2608,2609,2023-08-02,Pottstown,PA,USA,Rectangle,object seem to be hovering over a house,2023.0,"Pottstown, PA"
2610,2611,2023-08-02,concan,TX,USA,Formation,Perfect dark sky saw 21 to 28 objects: heading ssw to sse perfect formation each craft had a white,2023.0,"concan, TX"
2611,2612,2023-08-02,Near Wausau,WI,USA,Orb,Two Burning Orange Orbs Checked out Power Plant,2023.0,"Near Wausau, WI"
2614,2615,2023-08-02,Venice,CA,USA,Unknown,Single 'odder' bright spark overhead remaining static,2023.0,"Venice, CA"
2615,2616,2023-08-02,Concord (near),CA,USA,Unknown,"Appeared to be large commercial airplane at first, I took notice of it because it wasn’t moving. Then it completely disappeared",2023.0,"Concord (near), CA"
2617,2618,2023-08-01,Quincy,IL,USA,Light,Light like a star came closer to me then shot off into space.,2023.0,"Quincy, IL"
2618,2619,2023-08-01,Auburn Hills,MI,USA,Unknown,Face and full body torso with arm holding something in hand above the moon with 2 other entities behind him.,2023.0,"Auburn Hills, MI"
2619,2620,2023-08-01,Riverview,FL,USA,Sphere,"Dim orb appears in the sky, seems to rotate and gets very bright moving in a SW direction slowing fading behind a tree.",2023.0,"Riverview, FL"
2620,2621,2023-08-01,Lithonia,GA,USA,Circle,I see this almost every other day and I record them,2023.0,"Lithonia, GA"
2623,2624,2023-08-01,Hamden,CT,USA,Light,Rapid flashing white light of object flying in an irregular flight pattern,2023.0,"Hamden, CT"
2625,2626,2023-08-01,Carolina Beach,NC,USA,Changing,We were watching a red like object pop out of nowhere and then next thung you know it started changing and morphing into 3 objects,2023.0,"Carolina Beach, NC"
2627,2628,2023-08-01,Cary,NC,USA,Light,Saw a light moving across the sky. .,2023.0,"Cary, NC"
2632,2633,2023-07-31,Newtown Square,PA,USA,Sphere,Was looking at meteor shower and saw a ufo changing colors and flying in strange patterns,2023.0,"Newtown Square, PA"
2633,2634,2023-07-31,Pinon Hills,CA,USA,Circle,Appearance of disc with lights around sides turning clockwise traveling south west,2023.0,"Pinon Hills, CA"
2634,2635,2023-07-31,Attalla,AL,USA,Light,Object with lights in the sky.,2023.0,"Attalla, AL"
2638,2639,2023-07-31,Fitzgerald,GA,USA,Circle,The craft approached from the far West And traveled directly to my home (about 5 mins),2023.0,"Fitzgerald, GA"
2641,2642,2023-07-31,Cartersville,GA,USA,Light,Light appeared around 11:41pm and kept moving right. Light appeared bright for a couple of minutes.,2023.0,"Cartersville, GA"
2642,2643,2023-07-31,Lyman,SC,USA,Sphere,"Bright sphere, a shade brighter than the moon.",2023.0,"Lyman, SC"
2643,2644,2023-07-30,Grand Rapids,MI,USA,Oval,"Two objects, matching speed and E direction, white ovals.",2023.0,"Grand Rapids, MI"
2644,2645,2023-07-30,Spokane valley,WA,USA,Unknown,I was walking out of the mall then I saw something flying in the air with a light and it was a saucer shape.,2023.0,"Spokane valley, WA"
2645,2646,2023-07-30,Millen,GA,USA,Sphere,Black sphere flying over Georgia,2023.0,"Millen, GA"
2647,2648,2023-07-30,Bedford,NH,USA,Other,"Noticed black object above (NW) tree line suspended for @1 min, it then moved (W), hovered around @2 min & vanished.",2023.0,"Bedford, NH"
2648,2649,2023-07-30,Gladwin,MI,USA,Light,"A very bright light that was low when it changed directions got brighter, and disappeared high into the sky",2023.0,"Gladwin, MI"
2649,2650,2023-07-30,Ann Arbor (Pittsfield),MI,USA,Orb,"Metallic orb, bowling ball or beach ball sized, and no visible props or motor, flying at approximately 35-40 mph",2023.0,"Ann Arbor (Pittsfield), MI"
2650,2651,2023-07-30,North Richland Hills,TX,USA,Triangle,One odd shape appears and then another about 15-20 minutes later,2023.0,"North Richland Hills, TX"
2651,2652,2023-07-30,Plano,TX,USA,Orb,"Bright white light/orb, descended diagonally very quickly and flashed green and then changed direction horizontally and was gone",2023.0,"Plano, TX"
2653,2654,2023-07-30,Abilene,TX,USA,Triangle,2 Lights in the sky zipping around,2023.0,"Abilene, TX"
2654,2655,2023-07-30,Pembroke,NH,USA,Sphere,Driving home from Hospice House (Mom dying). Witnessed a sphere shaped craft. Changing colors and spinning very fast.,2023.0,"Pembroke, NH"
2656,2657,2023-07-30,Davis,CA,USA,Light,"I saw two bright lights, one appearing red and the other blue, complete three oval-like circuits wherein one flew over the other.",2023.0,"Davis, CA"
2661,2662,2023-07-30,Niantic,CT,USA,Rectangle,Two black rectangular objects made their way from over the water to behind the nuclear power plant,2023.0,"Niantic, CT"
2663,2664,2023-07-30,Glencoe,MO,USA,Disk,"Fast, Dark, Disk Shaped UFO -- Bluff View Trail, Eureka, MO, 7/30/2023 6:33:44 PM - 6:33:49 PM",2023.0,"Glencoe, MO"
2666,2667,2023-07-30,Kansas,OK,USA,Triangle,Had no sound wasn't moving and had green and red lights,2023.0,"Kansas, OK"
2668,2669,2023-07-30,Cedarburg,WI,USA,Fireball,A green light came out of the storm almost and jumped into the sky and disappeared,2023.0,"Cedarburg, WI"
2669,2670,2023-07-30,Trevose,PA,USA,Cigar,Sparkling lights in a cigar shape gilding throught the night sky,2023.0,"Trevose, PA"
2671,2672,2023-07-30,Oroville East,CA,USA,Other,Watched and determined unknown craft.. ran into house got phone only got it flying away and it disappeared.,2023.0,"Oroville East, CA"
2674,2675,2023-07-30,Aldie,VA,USA,Circle,We saw it in the sky. At first we thought it was a plane so we to a photo. We zoomed in and it looked like a UFO,2023.0,"Aldie, VA"
2676,2677,2023-07-30,Union,ME,USA,Cube,"A square light in the sky, which disappeared, reappeared, and disappeared.",2023.0,"Union, ME"
2681,2682,2023-07-29,Monroe Township,NJ,USA,Cigar,Cooking in my yard looked up and saw the recorded item. Grabbed my phone to record,2023.0,"Monroe Township, NJ"
2682,2683,2023-07-29,Williamsburg,VA,USA,Orb,UAP in the area of James River & US Nuclear Regulatory Commission - Surry Nuclear Power Plant,2023.0,"Williamsburg, VA"
2686,2687,2023-07-29,Placerville,CA,USA,Triangle,I saw a multicolored pulsing cluster of lights. Pulsing off gone. Pulsing on amid the sparkling colors very distinct triangl all 3 side,2023.0,"Placerville, CA"
2687,2688,2023-07-29,Adel,IA,USA,Light,Bright light. Not an airplane. No sound,2023.0,"Adel, IA"
2688,2689,2023-07-29,Etna,OH,USA,Changing,"Two orbs of light that proceeded to change shape/size, split into multiples, combine for milliseconds at a time, while changing colors.",2023.0,"Etna, OH"
2690,2691,2023-07-29,Dubuque,IA,USA,Other,Went outside on break.,2023.0,"Dubuque, IA"
2692,2693,2023-07-28,Sioux falls,SD,USA,Light,Light was there and gone.,2023.0,"Sioux falls, SD"
2694,2695,2023-07-28,Greenwater,WA,USA,Other,The sound of a low deep frequency rapid pulsing to a dead stop above us. Then silence. 5 seconds later loud accelerating pulses and,2023.0,"Greenwater, WA"
2695,2696,2023-07-28,Wake Forrest,NC,USA,Oval,"Sphere in the sky not as high as maybe 15,000 - 10,000 feet, then unknown",2023.0,"Wake Forrest, NC"
2697,2698,2023-07-28,Attleboro,MA,USA,Orb,"Shiny, sphere and/or cubical orb, sun reflecting off of it, turned, then was many miles away, then zip zagged, then disappeared.",2023.0,"Attleboro, MA"
2699,2700,2023-07-28,Bristol to Middletown,CT,USA,Oval,2 white tic tac shaped objects,2023.0,"Bristol to Middletown, CT"
2700,2701,2023-07-28,Centennial,CO,USA,Light,Saw orange light resembling size of helicopter travel north to south then move upwards and east and fade out quickly.,2023.0,"Centennial, CO"
2703,2704,2023-07-28,Gulf Breeze,FL,USA,Fireball,"Two sightings - bright red/orange, large circular molten fireballs, hovering then traveling toward Gulf of Mexico before vanishing",2023.0,"Gulf Breeze, FL"
2705,2706,2023-07-28,Ben Lomand,CA,USA,Light,"Red orb lights. Pulsing,.hovering, darting",2023.0,"Ben Lomand, CA"
2707,2708,2023-07-28,Leesburg,FL,USA,Orb,A Big Bright Orange Redish Ball / Orb Was Hovering In The Sky At Close Range For About 45 Seconds To A Minute And It Disappeared,2023.0,"Leesburg, FL"
2711,2712,2023-07-28,Northvale,NJ,USA,Changing,Observed light moving in manner not consistent with aircraft,2023.0,"Northvale, NJ"
2712,2713,2023-07-27,Plainfield,IN,USA,Triangle,2 objects above store.,2023.0,"Plainfield, IN"
2713,2714,2023-07-27,Dawson,WV,USA,Other,Glowing rocket shaped craft,2023.0,"Dawson, WV"
2714,2715,2023-07-27,Carlsborg,WA,USA,Changing,Flickering adjoining orbs that eventually faded out.,2023.0,"Carlsborg, WA"
2716,2717,2023-07-27,Nisswa,MN,USA,Triangle,"Six lighted, triangular structures along the horizon, evenly spaced along the south shore of the lake. Non-moving.",2023.0,"Nisswa, MN"
2717,2718,2023-07-27,Pearl,MS,USA,Changing,Strange craft playing hide and seek with military craft.,2023.0,"Pearl, MS"
2718,2719,2023-07-27,Gasport,NY,USA,Light,"Large bright light stationary at first and then began to move slowly, disappeared after 20-30 seconds of moving",2023.0,"Gasport, NY"
2720,2721,2023-07-27,san francisco,CA,USA,Light,I saw a blue light moving through the foggy evening sky moving West to East,2023.0,"san francisco, CA"
2722,2723,2023-07-26,"New Sharon, Iowa",IA,USA,Changing,"Only saw the cloud and the fact no wind to move it and orange glow inside the cloud formation, Don't know what it was.",2023.0,"New Sharon, Iowa, IA"
2723,2724,2023-07-26,Fond du lac,WI,USA,Formation,"Using a quarter coin 4 "" from my eye, I observed three very small moving while objects from my position. For15-25 seconds, two of the",2023.0,"Fond du lac, WI"
2726,2727,2023-07-26,Hot Springs National Park,AR,USA,Circle,2 separate plastic bag looking objects floating then changing directions,2023.0,"Hot Springs National Park, AR"
2729,2730,2023-07-26,Little Falls,MN,USA,Triangle,Saw 2 to 4 triangle craft with bright white lights on the angle tips,2023.0,"Little Falls, MN"
2730,2731,2023-07-26,N Las Vegas,NV,USA,Orb,Sighting of object slowly floating over,2023.0,"N Las Vegas, NV"
2732,2733,2023-07-26,CLEARWATER,FL,USA,Changing,We stepped outside for a balloon release and we looked up and saw two objects that I've never seen before,2023.0,"CLEARWATER, FL"
2733,2734,2023-07-25,Sarasota (North Lido Beach),FL,USA,Light,TWO WITNESSES DIFFERENT CONTEXTS- FLIGHTRADAR 24 AS WELL AS NORTH LIDO BEACH VISUAL SIGHTING,2023.0,"Sarasota (North Lido Beach), FL"
2734,2735,2023-07-25,sacramento,CA,USA,Triangle,Silent-more of a slight gush of wind/ triangular object/maybe size of jet/maybe quarter of mile high??,2023.0,"sacramento, CA"
2740,2741,2023-07-25,Losangeles,CA,USA,Light,Nike logo shape light,2023.0,"Losangeles, CA"
2742,2743,2023-07-25,CHULA VISTA,CA,USA,Light,A green streak of light shot across the sky!,2023.0,"CHULA VISTA, CA"
2743,2744,2023-07-25,Speedwell,TN,USA,Changing,"Saw blinking/solid light high altitude seemingly above seen aircraft, moved erratic all directions, moving South 911, DHS notified",2023.0,"Speedwell, TN"
2744,2745,2023-07-25,Powell Junction,ID,USA,Chevron,“V” shaped craft with orange and red lights,2023.0,"Powell Junction, ID"
2747,2748,2023-07-24,Newcastle,WA,USA,Oval,Large black oval that I thought was a helicopter silhouette with green blinking light,2023.0,"Newcastle, WA"
